CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,AverageOrderValue,PurchaseFrequency,CustomerValue,CLTV,CLTV_Segment
16946.0,383,,268.32,2,,4,2nan4,,,,,
16947.0,236,,131.13,2,,3,2nan3,,,,,
16948.0,139,,79.01,3,,2,3nan2,,,,,
16949.0,4,,383.8,5,,4,5nan4,,,,,
16950.0,57,,355.96999999999997,4,,4,4nan4,,,,,
16951.0,135,,124.85,3,,3,3nan3,,,,,
16952.0,109,,308.93,3,,4,3nan4,,,,,
16953.0,30,,2.08,4,,1,4nan1,,,,,
16954.0,1,,551.07,5,,5,5nan5,,,,,
16955.0,185,,158.61,3,,3,3nan3,,,,,
16956.0,18,,67.67,5,,2,5nan2,,,,,
16957.0,239,,53.27,2,,2,2nan2,,,,,
16958.0,435,,175.18,1,,3,1nan3,,,,,
16959.0,87,,21.05,3,,1,3nan1,,,,,
16960.0,39,,883.34,4,,5,4nan5,,,,,
16961.0,116,,161.37,3,,3,3nan3,,,,,
16962.0,410,,40.24,2,,1,2nan1,,,,,
16963.0,187,,23.400000000000002,3,,1,3nan1,,,,,
16964.0,733,,27.3,1,,1,1nan1,,,,,
16965.0,227,,60.730000000000004,2,,2,2nan2,,,,,
16966.0,8,,36.22,5,,1,5nan1,,,,,
16967.0,189,,23.95,3,,1,3nan1,,,,,
16968.0,4,,86.91,5,,2,5nan2,,,,,
16969.0,39,,100.05,4,,2,4nan2,,,,,
16970.0,626,,11.9,1,,1,1nan1,,,,,
16971.0,38,,318.19,4,,4,4nan4,,,,,
16972.0,383,,369.6,2,,4,2nan4,,,,,
16973.0,386,,12.7,2,,1,2nan1,,,,,
16974.0,523,,42.5,1,,1,1nan1,,,,,
16975.0,423,,106.95,1,,2,1nan2,,,,,
16976.0,267,,12.01,2,,1,2nan1,,,,,
16977.0,395,,147.6,2,,3,2nan3,,,,,
16978.0,78,,220.95,3,,3,3nan3,,,,,
16979.0,4,,445.13,5,,4,5nan4,,,,,
16980.0,255,,246.53,2,,4,2nan4,,,,,
16982.0,61,,53.97,3,,2,3nan2,,,,,
16983.0,13,,696.92,5,,5,5nan5,,,,,
16984.0,88,,4037.96,3,,5,3nan5,,,,,
16985.0,17,,1984.26,5,,5,5nan5,,,,,
16986.0,30,,707.6999999999999,4,,5,4nan5,,,,,
16987.0,3,,1125.58,5,,5,5nan5,,,,,
16988.0,5,,107.14,5,,2,5nan2,,,,,
16989.0,7,,18.0,5,,1,5nan1,,,,,
16990.0,219,,3.44,2,,1,2nan1,,,,,
16991.0,421,,169.05,1,,3,1nan3,,,,,
16992.0,11,,1484.99,5,,5,5nan5,,,,,
16993.0,464,,222.9,1,,3,1nan3,,,,,
16996.0,30,,206.65,4,,3,4nan3,,,,,
16997.0,288,,23.4,2,,1,2nan1,,,,,
16998.0,150,,23.4,3,,1,3nan1,,,,,
16999.0,23,,55.83,4,,2,4nan2,,,,,
17000.0,396,,48.92,2,,1,2nan1,,,,,
17001.0,1,,806.98,5,,5,5nan5,,,,,
17002.0,86,,281.84,3,,4,3nan4,,,,,
17003.0,402,,232.05,2,,3,2nan3,,,,,
17004.0,46,,176.75,4,,3,4nan3,,,,,
17005.0,471,,32.11,1,,1,1nan1,,,,,
17006.0,5,,425.07,5,,4,5nan4,,,,,
17007.0,51,,237.3,4,,4,4nan4,,,,,
17008.0,429,,3.39,1,,1,1nan1,,,,,
17009.0,551,,19.0,1,,1,1nan1,,,,,
17010.0,18,,28.05,5,,1,5nan1,,,,,
17011.0,30,,45.78,4,,1,4nan1,,,,,
17012.0,725,,79.24,1,,2,1nan2,,,,,
17014.0,8,,214.18,5,,3,5nan3,,,,,
17015.0,29,,303.57,4,,4,4nan4,,,,,
17016.0,577,,154.51,1,,3,1nan3,,,,,
17017.0,3,,695.51,5,,5,5nan5,,,,,
17018.0,41,,215.82,4,,3,4nan3,,,,,
17019.0,11,,1305.64,5,,5,5nan5,,,,,
17020.0,542,,111.78999999999999,1,,2,1nan2,,,,,
17021.0,442,,139.49,1,,3,1nan3,,,,,
17022.0,31,,40.36,4,,1,4nan1,,,,,
17023.0,417,,126.92999999999999,1,,3,1nan3,,,,,
17024.0,45,,4.15,4,,1,4nan1,,,,,
17025.0,61,,62.28,3,,2,3nan2,,,,,
17026.0,185,,18.24,3,,1,3nan1,,,,,
17027.0,79,,610.21,3,,5,3nan5,,,,,
17028.0,581,,327.19,1,,4,1nan4,,,,,
17029.0,111,,66.66,3,,2,3nan2,,,,,
17030.0,64,,29.28,3,,1,3nan1,,,,,
17031.0,12,,90.1,5,,2,5nan2,,,,,
17032.0,548,,764.59,1,,5,1nan5,,,,,
17033.0,86,,128.59,3,,3,3nan3,,,,,
17034.0,16,,169.02,5,,3,5nan3,,,,,
17035.0,246,,111.55,2,,2,2nan2,,,,,
17036.0,383,,59.15,2,,2,2nan2,,,,,
17037.0,88,,207.26,3,,3,3nan3,,,,,
17038.0,30,,201.91,4,,3,4nan3,,,,,
17039.0,604,,172.94,1,,3,1nan3,,,,,
17040.0,138,,51.199999999999996,3,,2,3nan2,,,,,
17041.0,27,,274.61,4,,4,4nan4,,,,,
17042.0,3,,176.68,5,,3,5nan3,,,,,
17043.0,32,,680.74,4,,5,4nan5,,,,,
17044.0,25,,550.64,4,,5,4nan5,,,,,
17045.0,113,,292.46000000000004,3,,4,3nan4,,,,,
17046.0,157,,150.67,3,,3,3nan3,,,,,
17047.0,85,,493.64,3,,4,3nan4,,,,,
17048.0,118,,292.73,3,,4,3nan4,,,,,
17049.0,3,,2436.88,5,,5,5nan5,,,,,
17050.0,96,,1221.09,3,,5,3nan5,,,,,
17051.0,194,,272.43,2,,4,2nan4,,,,,
17052.0,28,,159.35999999999999,4,,3,4nan3,,,,,
17053.0,131,,58.489999999999995,3,,2,3nan2,,,,,
17054.0,28,,396.03000000000003,4,,4,4nan4,,,,,
17055.0,446,,85.3,1,,2,1nan2,,,,,
17056.0,738,,33.0,1,,1,1nan1,,,,,
17057.0,596,,147.07,1,,3,1nan3,,,,,
17058.0,82,,233.45,3,,4,3nan4,,,,,
17059.0,30,,1948.99,4,,5,4nan5,,,,,
17060.0,266,,8.86,2,,1,2nan1,,,,,
17061.0,74,,503.62,3,,4,3nan4,,,,,
17062.0,314,,274.94,2,,4,2nan4,,,,,
17063.0,21,,517.98,4,,4,4nan4,,,,,
17064.0,59,,226.69,4,,3,4nan3,,,,,
17065.0,638,,40.6,1,,1,1nan1,,,,,
17066.0,726,,48.92,1,,1,1nan1,,,,,
17067.0,725,,28.07,1,,1,1nan1,,,,,
17068.0,12,,2468.81,5,,5,5nan5,,,,,
17069.0,28,,748.39,4,,5,4nan5,,,,,
17070.0,114,,244.42,3,,4,3nan4,,,,,
17071.0,28,,728.55,4,,5,4nan5,,,,,
17072.0,625,,36.87,1,,1,1nan1,,,,,
17073.0,18,,543.5,5,,5,5nan5,,,,,
17074.0,563,,41.2,1,,1,1nan1,,,,,
17075.0,18,,780.15,5,,5,5nan5,,,,,
17076.0,36,,212.71,4,,3,4nan3,,,,,
17077.0,578,,8.5,1,,1,1nan1,,,,,
17078.0,36,,16.87,4,,1,4nan1,,,,,
17079.0,78,,9.9,3,,1,3nan1,,,,,
17080.0,22,,117.42,4,,3,4nan3,,,,,
17081.0,25,,717.79,4,,5,4nan5,,,,,
17082.0,33,,565.05,4,,5,4nan5,,,,,
17083.0,109,,280.22,3,,4,3nan4,,,,,
17084.0,35,,774.86,4,,5,4nan5,,,,,
17085.0,123,,2797.21,3,,5,3nan5,,,,,
17086.0,7,,207.45,5,,3,5nan3,,,,,
17087.0,738,,38.44,1,,1,1nan1,,,,,
17088.0,28,,438.04,4,,4,4nan4,,,,,
17089.0,386,,15.4,2,,1,2nan1,,,,,
17090.0,4,,247.17,5,,4,5nan4,,,,,
17091.0,3,,1362.64,5,,5,5nan5,,,,,
17092.0,50,,915.6,4,,5,4nan5,,,,,
17093.0,593,,39.69,1,,1,1nan1,,,,,
17094.0,322,,37.15,2,,1,2nan1,,,,,
17095.0,23,,452.22,4,,4,4nan4,,,,,
17096.0,15,,796.36,5,,5,5nan5,,,,,
17097.0,2,,645.8,5,,5,5nan5,,,,,
17098.0,382,,110.38,2,,2,2nan2,,,,,
17099.0,533,,127.12,1,,3,1nan3,,,,,
17100.0,18,,126.32,5,,3,5nan3,,,,,
17101.0,10,,253.55,5,,4,5nan4,,,,,
17102.0,262,,12.75,2,,1,2nan1,,,,,
17103.0,722,,53.980000000000004,1,,2,1nan2,,,,,
17104.0,424,,86.39,1,,2,1nan2,,,,,
17105.0,159,,175.01,3,,3,3nan3,,,,,
17106.0,389,,232.24,2,,3,2nan3,,,,,
17107.0,33,,2155.56,4,,5,4nan5,,,,,
17108.0,664,,47.25,1,,1,1nan1,,,,,
17109.0,29,,342.29,4,,4,4nan4,,,,,
17110.0,165,,209.15,3,,3,3nan3,,,,,
17111.0,47,,78.72,4,,2,4nan2,,,,,
17112.0,503,,93.77,1,,2,1nan2,,,,,
17113.0,574,,651.85,1,,5,1nan5,,,,,
17114.0,6,,630.48,5,,5,5nan5,,,,,
17115.0,8,,599.86,5,,5,5nan5,,,,,
17116.0,648,,72.13,1,,2,1nan2,,,,,
17117.0,288,,35.7,2,,1,2nan1,,,,,
17118.0,318,,13.579999999999998,2,,1,2nan1,,,,,
17119.0,3,,125.26,5,,3,5nan3,,,,,
17120.0,233,,79.13,2,,2,2nan2,,,,,
17121.0,403,,44.839999999999996,2,,1,2nan1,,,,,
17122.0,119,,51.71,3,,2,3nan2,,,,,
17123.0,162,,84.39,3,,2,3nan2,,,,,
17124.0,185,,105.29,3,,2,3nan2,,,,,
17125.0,50,,116.14,4,,3,4nan3,,,,,
17126.0,152,,946.0,3,,5,3nan5,,,,,
17127.0,429,,151.94,1,,3,1nan3,,,,,
17128.0,335,,55.79,2,,2,2nan2,,,,,
17129.0,520,,13.45,1,,1,1nan1,,,,,
17131.0,5,,471.6,5,,4,5nan4,,,,,
17132.0,452,,221.77,1,,3,1nan3,,,,,
17133.0,16,,112.86,5,,2,5nan2,,,,,
17134.0,107,,200.6,3,,3,3nan3,,,,,
17135.0,16,,432.37,5,,4,5nan4,,,,,
17136.0,662,,39.26,1,,1,1nan1,,,,,
17137.0,416,,355.97,1,,4,1nan4,,,,,
17138.0,276,,1009.11,2,,5,2nan5,,,,,
17139.0,16,,2923.29,5,,5,5nan5,,,,,
17140.0,247,,45.45,2,,1,2nan1,,,,,
17141.0,418,,485.91,1,,4,1nan4,,,,,
17142.0,239,,583.15,2,,5,2nan5,,,,,
17143.0,417,,390.55,1,,4,1nan4,,,,,
17144.0,1,,253.24,5,,4,5nan4,,,,,
17145.0,513,,508.58,1,,4,1nan4,,,,,
17146.0,106,,1348.9,3,,5,3nan5,,,,,
17147.0,23,,548.58,4,,5,4nan5,,,,,
17148.0,52,,14.58,4,,1,4nan1,,,,,
17149.0,451,,47.7,1,,1,1nan1,,,,,
17150.0,377,,461.84,2,,4,2nan4,,,,,
17151.0,735,,22.3,1,,1,1nan1,,,,,
17152.0,195,,59.660000000000004,2,,2,2nan2,,,,,
17153.0,24,,39.05,4,,1,4nan1,,,,,
17154.0,75,,25.46,3,,1,3nan1,,,,,
17155.0,18,,138.96,5,,3,5nan3,,,,,
17156.0,492,,80.52,1,,2,1nan2,,,,,
17157.0,8,,417.0,5,,4,5nan4,,,,,
17158.0,32,,401.54,4,,4,4nan4,,,,,
17159.0,22,,361.21,4,,4,4nan4,,,,,
17160.0,31,,1059.96,4,,5,4nan5,,,,,
17161.0,444,,132.43,1,,3,1nan3,,,,,
17162.0,29,,398.32,4,,4,4nan4,,,,,
17163.0,22,,50.01,4,,2,4nan2,,,,,
17164.0,33,,358.32,4,,4,4nan4,,,,,
17165.0,284,,430.5,2,,4,2nan4,,,,,
17166.0,39,,37.38,4,,1,4nan1,,,,,
17167.0,380,,247.29,2,,4,2nan4,,,,,
17168.0,499,,68.85,1,,2,1nan2,,,,,
17169.0,58,,228.16,4,,3,4nan3,,,,,
17170.0,374,,13.77,2,,1,2nan1,,,,,
17171.0,289,,101.72,2,,2,2nan2,,,,,
17172.0,79,,39.02,3,,1,3nan1,,,,,
17173.0,5,,319.5,5,,4,5nan4,,,,,
17174.0,218,,6.65,2,,1,2nan1,,,,,
17175.0,44,,257.97,4,,4,4nan4,,,,,
17176.0,202,,97.42,2,,2,2nan2,,,,,
17177.0,505,,98.55,1,,2,1nan2,,,,,
17178.0,731,,164.64000000000001,1,,3,1nan3,,,,,
17179.0,178,,362.45,3,,4,3nan4,,,,,
17180.0,56,,798.97,4,,5,4nan5,,,,,
17181.0,57,,130.6,4,,3,4nan3,,,,,
17182.0,423,,35.7,1,,1,1nan1,,,,,
17183.0,8,,294.37,5,,4,5nan4,,,,,
17184.0,569,,55.33,1,,2,1nan2,,,,,
17185.0,592,,87.81,1,,2,1nan2,,,,,
17186.0,47,,1.44,4,,1,4nan1,,,,,
17187.0,227,,61.879999999999995,2,,2,2nan2,,,,,
17188.0,11,,460.21,5,,4,5nan4,,,,,
17189.0,106,,279.27,3,,4,3nan4,,,,,
17190.0,59,,766.52,4,,5,4nan5,,,,,
17191.0,28,,1428.6200000000001,4,,5,4nan5,,,,,
17192.0,536,,60.72,1,,2,1nan2,,,,,
17193.0,36,,118.07000000000001,4,,3,4nan3,,,,,
17194.0,274,,222.4,2,,3,2nan3,,,,,
17195.0,655,,49.49,1,,1,1nan1,,,,,
17196.0,428,,229.95,1,,3,1nan3,,,,,
17197.0,30,,159.76,4,,3,4nan3,,,,,
17198.0,24,,278.14,4,,4,4nan4,,,,,
17199.0,582,,7.05,1,,1,1nan1,,,,,
17200.0,387,,53.730000000000004,2,,2,2nan2,,,,,
17201.0,54,,434.46,4,,4,4nan4,,,,,
17202.0,421,,23.5,1,,1,1nan1,,,,,
17203.0,36,,508.74,4,,4,4nan4,,,,,
17204.0,175,,710.06,3,,5,3nan5,,,,,
17205.0,54,,30.08,4,,1,4nan1,,,,,
17206.0,53,,19.52,4,,1,4nan1,,,,,
17207.0,652,,121.72,1,,3,1nan3,,,,,
17208.0,396,,43.74,2,,1,2nan1,,,,,
17209.0,649,,100.5,1,,2,1nan2,,,,,
17210.0,393,,71.28999999999999,2,,2,2nan2,,,,,
17211.0,27,,1058.08,4,,5,4nan5,,,,,
17212.0,253,,50.7,2,,2,2nan2,,,,,
17213.0,40,,1048.85,4,,5,4nan5,,,,,
17214.0,60,,538.17,3,,4,3nan4,,,,,
17215.0,464,,27.7,1,,1,1nan1,,,,,
17216.0,554,,41.4,1,,1,1nan1,,,,,
17217.0,234,,78.15,2,,2,2nan2,,,,,
17218.0,4,,1322.08,5,,5,5nan5,,,,,
17219.0,32,,84.79,4,,2,4nan2,,,,,
17220.0,24,,1609.67,4,,5,4nan5,,,,,
17221.0,7,,284.75,5,,4,5nan4,,,,,
17222.0,65,,341.49,3,,4,3nan4,,,,,
17223.0,310,,295.05,2,,4,2nan4,,,,,
17224.0,501,,57.14,1,,2,1nan2,,,,,
17225.0,582,,16.3,1,,1,1nan1,,,,,
17226.0,309,,153.14,2,,3,2nan3,,,,,
17227.0,19,,139.58,5,,3,5nan3,,,,,
17228.0,16,,593.58,5,,5,5nan5,,,,,
17229.0,96,,94.42,3,,2,3nan2,,,,,
17230.0,264,,849.71,2,,5,2nan5,,,,,
17231.0,12,,3475.83,5,,5,5nan5,,,,,
17232.0,3,,91.88,5,,2,5nan2,,,,,
17233.0,35,,164.77,4,,3,4nan3,,,,,
17234.0,183,,51.77,3,,2,3nan2,,,,,
17235.0,25,,246.51999999999998,4,,4,4nan4,,,,,
17236.0,13,,561.55,5,,5,5nan5,,,,,
17237.0,11,,246.55,5,,4,5nan4,,,,,
17238.0,3,,3140.28,5,,5,5nan5,,,,,
17239.0,313,,102.95,2,,2,2nan2,,,,,
17240.0,596,,11.35,1,,1,1nan1,,,,,
17241.0,385,,793.03,2,,5,2nan5,,,,,
17242.0,108,,180.29,3,,3,3nan3,,,,,
17243.0,1,69.0,4553.62,5,4,5,545,65.99449275362319,0.011738686628104797,0.7746886696155155,0.011729719563759932,High Value
17244.0,53,,298.22,4,,4,4nan4,,,,,
17245.0,205,,47.24,2,,1,2nan1,,,,,
17246.0,547,,22.41,1,,1,1nan1,,,,,
17247.0,15,,178.41,5,,3,5nan3,,,,,
17248.0,120,,231.68,3,,3,3nan3,,,,,
17249.0,429,,39.75,1,,1,1nan1,,,,,
17250.0,4,,169.25,5,,3,5nan3,,,,,
17251.0,363,,268.82,2,,4,2nan4,,,,,
17252.0,117,,236.29,3,,4,3nan4,,,,,
17253.0,18,,101.06,5,,2,5nan2,,,,,
17254.0,5,,234.49,5,,4,5nan4,,,,,
17255.0,41,,379.68,4,,4,4nan4,,,,,
17256.0,107,,67.36,3,,2,3nan2,,,,,
17257.0,436,,27.75,1,,1,1nan1,,,,,
17258.0,397,,142.85,2,,3,2nan3,,,,,
17259.0,148,,631.57,3,,5,3nan5,,,,,
17260.0,411,,61.150000000000006,1,,2,1nan2,,,,,
17261.0,510,,104.49,1,,2,1nan2,,,,,
17262.0,52,,91.51,4,,2,4nan2,,,,,
17263.0,208,,46.26,2,,1,2nan1,,,,,
17264.0,424,,121.14,1,,3,1nan3,,,,,
17265.0,139,,282.79,3,,4,3nan4,,,,,
17266.0,2,,336.16,5,,4,5nan4,,,,,
17267.0,127,,128.83,3,,3,3nan3,,,,,
17268.0,108,,73.89,3,,2,3nan2,,,,,
17269.0,386,,287.38,2,,4,2nan4,,,,,
17270.0,469,,132.39000000000001,1,,3,1nan3,,,,,
17271.0,736,,137.47,1,,3,1nan3,,,,,
17272.0,42,,211.85,4,,3,4nan3,,,,,
17273.0,424,,20.9,1,,1,1nan1,,,,,
17274.0,35,,217.63,4,,3,4nan3,,,,,
17275.0,383,,85.19,2,,2,2nan2,,,,,
17276.0,402,,150.14,2,,3,2nan3,,,,,
17277.0,228,,231.26,2,,3,2nan3,,,,,
17278.0,241,,75.9,2,,2,2nan2,,,,,
17279.0,58,,60.629999999999995,4,,2,4nan2,,,,,
17280.0,438,,10.08,1,,1,1nan1,,,,,
17281.0,374,,16.9,2,,1,2nan1,,,,,
17282.0,130,,526.9399999999999,3,,4,3nan4,,,,,
17283.0,379,,35.230000000000004,2,,1,2nan1,,,,,
17284.0,60,,843.79,3,,5,3nan5,,,,,
17285.0,628,,205.04,1,,3,1nan3,,,,,
17286.0,22,,171.37,4,,3,4nan3,,,,,
17287.0,26,,1599.22,4,,5,4nan5,,,,,
17288.0,9,,853.47,5,,5,5nan5,,,,,
17289.0,32,,613.82,4,,5,4nan5,,,,,
17290.0,4,,541.68,5,,5,5nan5,,,,,
17291.0,308,,7.65,2,,1,2nan1,,,,,
17292.0,472,,71.77,1,,2,1nan2,,,,,
17293.0,8,,653.88,5,,5,5nan5,,,,,
17294.0,669,,45.88,1,,1,1nan1,,,,,
17295.0,29,,193.58,4,,3,4nan3,,,,,
17296.0,730,,128.4,1,,3,1nan3,,,,,
17297.0,17,,108.88,5,,2,5nan2,,,,,
17298.0,101,,123.06,3,,3,3nan3,,,,,
17299.0,12,,199.99,5,,3,5nan3,,,,,
17300.0,391,,88.92999999999999,2,,2,2nan2,,,,,
17301.0,21,,193.08,4,,3,4nan3,,,,,
17302.0,15,,198.02,5,,3,5nan3,,,,,
17303.0,361,,155.87,2,,3,2nan3,,,,,
17304.0,534,,15.84,1,,1,1nan1,,,,,
17305.0,649,,27.63,1,,1,1nan1,,,,,
17306.0,11,,107.61,5,,2,5nan2,,,,,
17307.0,395,,101.14,2,,2,2nan2,,,,,
17308.0,393,,6.21,2,,1,2nan1,,,,,
17309.0,95,,122.05,3,,3,3nan3,,,,,
17310.0,387,,5.1,2,,1,2nan1,,,,,
17311.0,78,,342.94,3,,4,3nan4,,,,,
17312.0,139,,32.27,3,,1,3nan1,,,,,
17313.0,31,,51.42,4,,2,4nan2,,,,,
17314.0,25,,679.68,4,,5,4nan5,,,,,
17315.0,2,,2200.57,5,,5,5nan5,,,,,
17316.0,420,,99.10000000000001,1,,2,1nan2,,,,,
17317.0,46,,29.02,4,,1,4nan1,,,,,
17318.0,725,,59.12,1,,2,1nan2,,,,,
17319.0,669,,6.15,1,,1,1nan1,,,,,
17320.0,100,,643.45,3,,5,3nan5,,,,,
17321.0,8,,820.47,5,,5,5nan5,,,,,
17322.0,376,,369.99,2,,4,2nan4,,,,,
17323.0,15,,439.89,5,,4,5nan4,,,,,
17324.0,18,,334.54,5,,4,5nan4,,,,,
17325.0,280,,121.00999999999999,2,,3,2nan3,,,,,
17326.0,408,,261.78,2,,4,2nan4,,,,,
17327.0,410,,18.66,2,,1,2nan1,,,,,
17328.0,673,,11.3,1,,1,1nan1,,,,,
17329.0,14,,303.19,5,,4,5nan4,,,,,
17330.0,23,,86.83,4,,2,4nan2,,,,,
17331.0,124,,10.95,3,,1,3nan1,,,,,
17332.0,528,,244.47,1,,4,1nan4,,,,,
17333.0,86,,49.62,3,,1,3nan1,,,,,
17334.0,302,,77.45,2,,2,2nan2,,,,,
17335.0,384,,115.74,2,,3,2nan3,,,,,
17336.0,472,,1.69,1,,1,1nan1,,,,,
17337.0,151,,1200.59,3,,5,3nan5,,,,,
17338.0,17,,3575.61,5,,5,5nan5,,,,,
17339.0,94,,29.52,3,,1,3nan1,,,,,
17340.0,30,,2066.59,4,,5,4nan5,,,,,
17341.0,157,,492.35,3,,4,3nan4,,,,,
17342.0,380,,237.11,2,,4,2nan4,,,,,
17343.0,355,,324.56,2,,4,2nan4,,,,,
17344.0,46,,183.34,4,,3,4nan3,,,,,
17345.0,15,,455.74,5,,4,5nan4,,,,,
17346.0,4,,2098.2,5,,5,5nan5,,,,,
17347.0,86,,1.06,3,,1,3nan1,,,,,
17348.0,15,,775.13,5,,5,5nan5,,,,,
17349.0,179,,190.42,3,,3,3nan3,,,,,
17350.0,8,,401.461,5,,4,5nan4,,,,,
17351.0,36,,386.34000000000003,4,,4,4nan4,,,,,
17352.0,696,,17.25,1,,1,1nan1,,,,,
17353.0,129,,21.599999999999998,3,,1,3nan1,,,,,
17354.0,51,,203.4,4,,3,4nan3,,,,,
17355.0,386,,71.08,2,,2,2nan2,,,,,
17356.0,312,,122.55,2,,3,2nan3,,,,,
17357.0,24,,151.72,4,,3,4nan3,,,,,
17358.0,303,,450.68,2,,4,2nan4,,,,,
17359.0,11,,101.46,5,,2,5nan2,,,,,
17360.0,17,,671.15,5,,5,5nan5,,,,,
17361.0,49,,210.76,4,,3,4nan3,,,,,
17362.0,239,,429.1,2,,4,2nan4,,,,,
17363.0,395,,80.65,2,,2,2nan2,,,,,
17364.0,1,,2778.07,5,,5,5nan5,,,,,
17365.0,13,,1532.36,5,,5,5nan5,,,,,
17366.0,432,,380.93,1,,4,1nan4,,,,,
17367.0,238,,63.62,2,,2,2nan2,,,,,
17368.0,23,,644.98,4,,5,4nan5,,,,,
17369.0,456,,0.85,1,,1,1nan1,,,,,
17370.0,73,,46.1,3,,1,3nan1,,,,,
17371.0,17,,411.98,5,,4,5nan4,,,,,
17372.0,41,,1891.43,4,,5,4nan5,,,,,
17373.0,40,,158.04,4,,3,4nan3,,,,,
17374.0,219,,274.17,2,,4,2nan4,,,,,
17375.0,199,,249.2,2,,4,2nan4,,,,,
17376.0,71,,169.28,3,,3,3nan3,,,,,
17377.0,24,78.0,4925.49,4,4,5,445,63.14730769230769,0.013269819666553249,0.8379533855052739,0.012687623564132252,High Value
17378.0,374,,10.95,2,,1,2nan1,,,,,
17379.0,11,,105.57,5,,2,5nan2,,,,,
17380.0,434,,26.25,1,,1,1nan1,,,,,
17381.0,9,,236.34,5,,4,5nan4,,,,,
17382.0,65,,52.11,3,,2,3nan2,,,,,
17383.0,4,,99.98,5,,2,5nan2,,,,,
17384.0,19,,65.09,5,,2,5nan2,,,,,
17385.0,15,,87.74,5,,2,5nan2,,,,,
17386.0,8,,69.03,5,,2,5nan2,,,,,
17387.0,20,,184.85,4,,3,4nan3,,,,,
17388.0,78,,146.67,3,,3,3nan3,,,,,
17389.0,1,,1984.08,5,,5,5nan5,,,,,
17390.0,421,,32.25,1,,1,1nan1,,,,,
17391.0,164,,3.18,3,,1,3nan1,,,,,
17392.0,307,,238.74,2,,4,2nan4,,,,,
17393.0,411,,138.5,1,,3,1nan3,,,,,
17394.0,219,,13.77,2,,1,2nan1,,,,,
17395.0,508,,6.25,1,,1,1nan1,,,,,
17396.0,39,,198.88,4,,3,4nan3,,,,,
17397.0,22,,391.96,4,,4,4nan4,,,,,
17398.0,115,,183.98,3,,3,3nan3,,,,,
17400.0,126,,1636.47,3,,5,3nan5,,,,,
17401.0,541,,53.15,1,,2,1nan2,,,,,
17402.0,5,,719.71,5,,5,5nan5,,,,,
17403.0,36,,170.83,4,,3,4nan3,,,,,
17404.0,4,,614.13,5,,5,5nan5,,,,,
17405.0,1,,258.58,5,,4,5nan4,,,,,
17406.0,333,,1112.73,2,,5,2nan5,,,,,
17407.0,412,,52.9,1,,2,1nan2,,,,,
17408.0,163,,48.08,3,,1,3nan1,,,,,
17409.0,185,,367.18,3,,4,3nan4,,,,,
17410.0,16,,223.33,5,,3,5nan3,,,,,
17411.0,12,,263.83,5,,4,5nan4,,,,,
17412.0,3,,1108.56,5,,5,5nan5,,,,,
17413.0,405,,37.42,2,,1,2nan1,,,,,
17414.0,44,,9.92,4,,1,4nan1,,,,,
17415.0,80,,195.53,3,,3,3nan3,,,,,
17416.0,30,,1769.31,4,,5,4nan5,,,,,
17417.0,549,,43.64,1,,1,1nan1,,,,,
17418.0,42,,103.51,4,,2,4nan2,,,,,
17419.0,11,,1135.78,5,,5,5nan5,,,,,
17420.0,50,,167.44,4,,3,4nan3,,,,,
17421.0,386,,105.51,2,,2,2nan2,,,,,
17422.0,16,,365.04,5,,4,5nan4,,,,,
17423.0,46,,84.96000000000001,4,,2,4nan2,,,,,
17425.0,19,,114.85,5,,3,5nan3,,,,,
17426.0,8,,1270.34,5,,5,5nan5,,,,,
17427.0,72,,8.33,3,,1,3nan1,,,,,
17428.0,1,,2442.15,5,,5,5nan5,,,,,
17429.0,128,,211.95,3,,3,3nan3,,,,,
17430.0,33,,86.78,4,,2,4nan2,,,,,
17431.0,313,,84.33,2,,2,2nan2,,,,,
17432.0,18,,674.34,5,,5,5nan5,,,,,
17433.0,88,,239.42,3,,4,3nan4,,,,,
17434.0,2,,367.3,5,,4,5nan4,,,,,
17435.0,411,,65.2,1,,2,1nan2,,,,,
17436.0,2,,51.46,5,,2,5nan2,,,,,
17437.0,530,,183.17000000000002,1,,3,1nan3,,,,,
17438.0,254,,349.81,2,,4,2nan4,,,,,
17439.0,656,,17.71,1,,1,1nan1,,,,,
17440.0,157,,7.2,3,,1,3nan1,,,,,
17441.0,732,,43.07,1,,1,1nan1,,,,,
17442.0,37,,732.54,4,,5,4nan5,,,,,
17443.0,220,,1.06,2,,1,2nan1,,,,,
17444.0,148,,883.9000000000001,3,,5,3nan5,,,,,
17446.0,177,,6.95,3,,1,3nan1,,,,,
17447.0,40,,60.92,4,,2,4nan2,,,,,
17448.0,497,,2362.39,1,,5,1nan5,,,,,
17449.0,2,,1778.55,5,,5,5nan5,,,,,
17450.0,8,51.0,1395.43,5,3,5,535,27.36137254901961,0.008676420551207894,0.23739877509356927,0.0035945033996814674,Low Value
17451.0,1,,227.44,5,,3,5nan3,,,,,
17453.0,18,,65.03999999999999,5,,2,5nan2,,,,,
17454.0,192,,375.93,2,,4,2nan4,,,,,
17455.0,204,,22.6,2,,1,2nan1,,,,,
17456.0,365,,200.23,2,,3,2nan3,,,,,
17457.0,127,,181.15,3,,3,3nan3,,,,,
17458.0,15,,213.63,5,,3,5nan3,,,,,
